Image,Species,Bin_1,Bin_2,Bin_3,Bin_4,Bin_5,Bin_6,Bin_7,Bin_8,Bin_9,Bin_10,Bin_11,Bin_12,Bin_13,Bin_14,Bin_15,Bin_16
5633671593_d6fd076f12_c.jpg,daffodil,4208,8837,12444,4545,6098,3065,2255,822,507,1958,10657,7636,1006,300,518,680
5634646205_8cf79814f5_c.jpg,daffodil,1906,9183,37634,13163,1621,569,105,16,11,47,390,111,90,90,259,341
5638050036_679f810948_c.jpg,daffodil,1073,6430,19798,12666,16040,6693,944,326,214,282,482,271,127,47,76,67
5641261337_8bc0b7d23b_c.jpg,daffodil,651,3000,19829,13918,18745,736,430,514,1390,3612,1938,328,104,196,46,99
5641493422_52b4e89935_c.jpg,daffodil,1453,6410,8361,23060,9329,1423,952,1505,3635,3012,2082,1783,993,162,892,484
5641829356_324c2530d6_c.jpg,daffodil,1576,4046,17399,15050,13705,641,410,471,1408,6695,2828,507,141,89,408,162
5650372359_4d7b9948e7_c.jpg,daffodil,413,20145,28687,14468,1702,24,10,5,5,14,10,9,3,5,9,27
5650420664_e73f6a56f7_c.jpg,daffodil,381,2512,13868,4617,13738,25441,2538,370,251,366,437,401,236,128,125,127
5653634144_100ddaffc9_c.jpg,daffodil,5661,5743,13803,7638,16025,7379,2418,492,191,278,411,497,486,235,3444,835
5661079108_953a1503f1_c.jpg,daffodil,1274,9367,24139,5648,9757,5138,3457,1664,538,318,679,755,642,504,873,783
5663211776_7e62aea52c_c.jpg,daffodil,854,2268,21694,3698,3071,10098,13216,6209,1663,318,180,50,95,64,821,1237
5670819613_b5262d6640_c.jpg,daffodil,1599,5319,24263,6902,10641,4622,880,619,2228,4721,1797,890,310,154,268,323
5672440378_2a313af58e_c.jpg,daffodil,122,10948,20549,12284,20286,1342,5,0,0,0,0,0,0,0,0,0
5673264531_6fce724b01_c.jpg,daffodil,0,10898,39758,1413,6252,6823,378,14,0,0,0,0,0,0,0,0
5680227582_d92f9b3116_c.jpg,daffodil,2488,2885,15207,29886,13849,406,85,26,40,28,44,42,49,119,49,333
5681585746_dbd5085ca7_c.jpg,daffodil,3651,2273,31839,7186,4590,4258,4446,1128,903,2462,1204,749,175,79,411,182
5696019468_81d1321822_c.jpg,daffodil,2407,4236,11664,1950,162,67,190,99,277,22806,16394,4053,700,150,264,117
5697820229_c89bb681a8_c.jpg,daffodil,674,1352,8318,27489,25693,1920,87,3,0,0,0,0,0,0,0,0
570656580_8d70bc7c83_c.jpg,daffodil,107,24705,4346,4512,25580,5838,337,65,30,8,5,1,0,0,0,2
5732005926_30c128947e_c.jpg,daffodil,341,3373,41579,13637,4720,1000,407,177,117,63,39,11,5,6,15,46
5751848491_18131eb84a_c.jpg,daffodil,296,16567,13337,13815,16830,4507,181,3,0,0,0,0,0,0,0,0
5752393828_a143f7e823_c.jpg,daffodil,118,9967,24107,20422,9495,1383,42,2,0,0,0,0,0,0,0,0
5780020210_3b84847c8b_c.jpg,daffodil,11052,11467,19879,4124,7971,6256,3034,640,198,105,66,51,58,55,140,440
5790899479_5fc7bafcf7_c.jpg,daffodil,173,8959,42234,5126,6889,789,407,110,104,130,239,216,59,23,49,29
5838843554_b72b627cbc_c.jpg,daffodil,648,6286,24297,19365,11019,749,228,179,285,765,1127,331,78,44,56,79
5889697760_6ec87be3d3_c.jpg,daffodil,183,2875,29027,5764,8556,5285,1919,938,3134,7681,99,34,16,7,4,14
5907767636_5440f81823_c.jpg,daffodil,5568,21817,19003,4189,1512,128,1057,231,640,3209,6404,1148,114,285,99,132
5928648832_b65c1e889e_c.jpg,daffodil,5,3000,19653,1891,981,1248,21987,15595,1065,77,5,3,1,4,12,9
601446345_a97c619461_c.jpg,daffodil,8123,20969,30105,2370,499,147,82,34,4,32,92,329,498,200,1183,869
6074416481_b245d34fb5_c.jpg,daffodil,1696,18801,31666,6281,2818,440,828,2069,138,141,147,145,65,40,160,101
6085051994_f0efa2af6b_c.jpg,daffodil,3910,4199,10497,5294,6382,859,640,1072,1610,2721,9351,10036,2967,1369,2727,1902
6091065335_6edf7de13d_c.jpg,daffodil,295,2178,21973,4379,16089,9091,2845,733,1146,6597,147,13,10,4,11,25
6131782003_7671790654_c.jpg,daffodil,411,7419,8936,4101,2541,1180,1406,1342,1393,31012,5623,132,4,4,11,21
6132328390_cc380f99cb_c.jpg,daffodil,316,9822,8680,8449,5070,1873,1662,1753,2312,11109,14228,128,35,4,58,37
6156783355_f5d36bdb6a_c.jpg,daffodil,5627,31776,13276,159,104,68,88,603,1158,3959,2695,1175,841,972,2460,575
6157568459_e72c543d4b_c.jpg,daffodil,1004,1749,6023,4217,13061,25297,8688,3467,1448,51,23,36,69,35,120,248
6157568663_6f5c2fe4bf_c.jpg,daffodil,10025,3012,2021,2730,4791,9849,16011,5941,4336,2642,282,220,123,112,375,3066
6157568867_e5bb131ed8_c.jpg,daffodil,15142,5506,3105,3327,3536,6983,12224,4975,6961,2455,151,86,54,36,76,919
6157569015_5a19296677_c.jpg,daffodil,9365,6274,6801,3413,5274,6910,14853,2579,2979,2215,205,105,82,52,118,4311
6157569201_51a4640c45_c.jpg,daffodil,8785,11940,8775,2287,2622,4225,10541,1948,4523,3524,152,126,87,91,337,5573
6157572243_13f6318091_c.jpg,daffodil,997,1014,6608,1929,3655,9117,6830,3705,4540,5477,409,641,2063,4123,9105,5323
6157572873_35a9458527_c.jpg,daffodil,268,811,44146,2413,1486,1288,2627,6065,3286,912,516,790,479,231,143,75
6157573199_5e784bf97c_c.jpg,daffodil,731,6372,42728,2505,2436,1887,1805,2053,986,917,868,925,532,278,250,263
6157573373_e9a193ea05_c.jpg,daffodil,435,2293,40933,1964,1979,3108,5232,4902,2305,1065,533,266,170,126,104,121
6157652769_2ac750ae6a_c.jpg,daffodil,359,1088,8934,5613,10989,8757,9710,5965,5971,5545,1722,361,174,95,112,141
6157656709_9009201832_c.jpg,daffodil,332,6875,8900,6356,8604,3951,2962,3479,10905,11736,892,311,85,39,52,57
6158114836_1a963fcfd0_c.jpg,daffodil,2384,5282,29842,7807,6122,4216,3826,1631,377,489,1115,303,220,186,564,1172
6158115564_8f4d4325f1_c.jpg,daffodil,3452,6648,18243,6498,5988,8260,5894,1994,1139,506,560,463,337,424,2113,3017
6158116706_f1fe8da107_c.jpg,daffodil,102,357,42425,2588,1389,1354,2814,7824,4919,1159,364,143,23,9,39,27
6158117086_63858e6576_c.jpg,daffodil,2058,1170,42888,1993,1175,1021,1514,6112,3184,1217,556,393,403,204,274,1374
6374434361_0ceae8ffc8_c.jpg,daffodil,9313,4120,10810,5120,17043,8737,3578,698,128,64,60,581,1053,284,640,3307
6494515193_590b13c4d9_c.jpg,daffodil,5004,17113,12647,24794,4721,500,27,22,75,68,63,55,36,34,70,307
6534297371_717d7849e3_c.jpg,daffodil,327,3129,21495,2377,930,556,350,357,845,2102,31756,772,243,98,118,81
6776968503_30b0d68d80_c.jpg,daffodil,6132,19890,20082,4806,5338,2364,1389,821,631,1468,780,409,269,151,343,663
6796760260_a2aafc5bc3_c.jpg,daffodil,8929,944,5435,1738,1281,1866,4147,3967,2741,434,794,2842,3757,4446,7837,14378
6802195457_cb7ebb1c82_c.jpg,daffodil,38217,4039,18610,1071,399,185,144,79,94,255,1026,952,200,70,107,88
6807621516_601a1216e5_c.jpg,daffodil,2192,5431,27379,16341,11708,1865,145,5,0,0,1,0,0,22,91,356
6808767532_2a4fe84e14_c.jpg,daffodil,22415,9792,18377,5215,3101,1205,262,112,63,84,215,158,272,253,688,3324
6808768960_d57a8fe1e4_c.jpg,daffodil,20696,7991,24938,4968,900,146,43,31,9,20,487,440,106,134,977,3650
6809572312_bc850d2fc8_c.jpg,daffodil,2876,6045,25225,6810,19162,4321,686,102,1,1,0,1,15,53,110,128
6811876890_09d6ec2791_c.jpg,daffodil,8,3,3504,2559,25271,28362,1801,1488,1145,712,546,129,5,0,3,0
6817135932_3b9ea30f50_c.jpg,daffodil,999,698,20624,4793,2429,946,2726,2631,7636,9838,9056,2264,552,135,148,61
6827490678_96a7a154ce_c.jpg,daffodil,97,1863,36341,5130,5557,5887,7785,1891,686,223,49,10,4,6,4,3
6828019522_c410be6519_c.jpg,daffodil,67,8123,28234,13669,10249,3371,1450,325,40,2,2,0,0,1,0,3
6831833890_4582b8f526_c.jpg,daffodil,1524,3598,16265,5705,17550,14199,4214,900,247,114,265,106,103,85,400,261
6839101460_ba7aec8d2e_c.jpg,daffodil,241,351,3310,11347,35850,9757,2869,612,431,336,112,38,51,24,115,92
6841959102_a88c0d55b0_c.jpg,daffodil,1942,12765,16815,2250,379,619,81,32,74,196,810,940,809,144,27411,269
6849929974_4b67b0cc18_c.jpg,daffodil,239,618,10988,1043,1153,2326,9296,21595,15080,2368,424,191,71,36,61,47
6854634658_bc6a2927f8_c.jpg,daffodil,276,9313,23400,19358,12372,580,68,24,10,10,5,13,18,15,21,53
6865241876_f096c83a03_c.jpg,daffodil,1532,7936,11306,1736,513,169,309,347,1170,31279,6218,1479,516,202,459,365
6870329670_d5116a971c_c.jpg,daffodil,2376,4845,28330,5610,1595,1500,3174,1836,457,706,10453,3593,338,115,246,362
6870329690_d1583ecf23_c.jpg,daffodil,2081,4969,16681,11501,10591,2938,2167,846,347,3466,6317,2792,445,96,181,118
6873903820_c2f68f5995_c.jpg,daffodil,8331,52877,2915,63,22,16,8,3,2,8,25,44,63,77,207,875
6877164928_cfe75ffa1b_c.jpg,daffodil,6831,3445,7341,3384,9126,8228,10216,7387,2577,919,1542,686,474,321,1093,1966
6879627320_37aa0aca71_c.jpg,daffodil,4757,23327,15653,8008,3663,189,180,511,9098,116,8,1,4,0,4,17
6883471006_3f5410aa22_c.jpg,daffodil,9,101,15189,12509,22230,12173,2961,316,10,9,5,10,3,6,3,2
6887326899_c9e1e450e2_c.jpg,daffodil,2321,1521,15589,1773,2246,1510,2258,3043,7489,4942,1326,1022,1821,3887,10001,4787
6889368376_5053f749de_c.jpg,daffodil,389,1794,11254,22668,10213,4934,3740,7092,3259,51,23,10,46,11,28,24
6895525597_c62a7ab508_c.jpg,daffodil,4656,11805,43956,4829,48,2,5,1,6,0,1,0,1,32,96,98
6899423879_021b509470_c.jpg,daffodil,377,27262,17806,6889,4872,6139,1996,108,36,29,11,3,3,0,1,4
6899513130_9d9868bb4c_c.jpg,daffodil,607,2495,15104,15945,10756,1383,466,632,1408,15687,849,99,28,14,28,35
6900100320_0d83d51128_c.jpg,daffodil,2739,3060,30459,9419,11558,1676,886,454,470,787,1308,1113,604,342,399,262
6901086684_ab359450f7_c.jpg,daffodil,12022,2018,11180,13240,12595,9175,1359,1636,1285,343,413,37,24,10,77,122
6906349726_3fe0c12ca5_c.jpg,daffodil,484,120,21522,3158,4922,5654,5392,7397,10240,4162,1253,585,141,56,389,61
6907357518_1205cbb9a8_c.jpg,daffodil,426,666,14183,5677,1823,1617,3223,4782,5559,4494,998,3767,7827,5797,3662,1035
6916570760_e683c8c30f_c.jpg,daffodil,216,707,12410,10874,3259,1705,1248,1057,1421,1491,24817,5956,275,53,31,16
6930403782_e52a46cfda_c.jpg,daffodil,65,2637,13196,9064,25285,10131,4633,458,61,0,1,0,2,2,0,1
6933249421_663463db66_c.jpg,daffodil,903,39180,15908,3699,2205,829,571,340,849,745,157,31,21,7,32,59
6936266039_ce5062b43a_c.jpg,daffodil,9504,4096,28756,13053,3130,570,598,320,369,963,1492,845,292,87,549,912
6946469523_41fcdcf7cf_c.jpg,daffodil,1899,8219,25508,17710,4537,2728,1788,822,346,267,602,412,194,56,321,127
6951316223_767dcdcbbf_c.jpg,daffodil,22151,5413,8281,5186,8929,4782,2399,2837,749,341,2540,569,504,84,461,310
6972813887_fac75d27a9_c.jpg,daffodil,213,2662,20966,32555,6751,1444,527,180,46,38,30,4,16,11,50,43
6972963379_ba44c661d1_c.jpg,daffodil,2325,22758,19693,14982,3069,907,234,195,465,202,122,88,87,64,113,232
6972973875_9ef2bec95f_c.jpg,daffodil,3820,12937,18921,12943,4953,488,8116,133,132,1350,499,481,244,123,145,251
6973487077_fc24357442_c.jpg,daffodil,0,1932,19924,1637,13493,23972,4128,391,54,5,0,0,0,0,0,0
6977452415_c8f9f601e8_c.jpg,daffodil,1397,14431,14494,4109,15366,13427,456,28,25,382,746,204,109,62,73,227
6977961809_32e1b4e7f5_c.jpg,daffodil,108,878,16770,11375,8373,4338,2773,2842,3001,13674,1163,148,44,10,24,15
6980870983_2d8bdea43b_c.jpg,daffodil,14385,11559,31146,2374,1059,1266,1089,349,1155,158,64,23,31,48,124,706
6983171735_612b4c5d92_c.jpg,daffodil,114,3796,9929,12758,34355,3744,505,149,119,25,11,4,0,0,0,27
6983573199_309b6c59e8_c.jpg,daffodil,333,14038,23854,17285,4966,3285,586,283,214,142,320,106,44,31,36,13
6989902941_d2cf3a870b_c.jpg,daffodil,497,2826,31388,17498,9990,2545,205,84,59,52,78,57,54,45,90,68
6991474541_903ae8f890_c.jpg,daffodil,72,8444,23938,27207,5839,30,3,0,0,2,0,0,0,0,0,1
6993316859_94b3cba491_c.jpg,daffodil,39,454,34913,1065,200,110,94,115,322,27586,472,57,23,17,25,44
7001825205_c26d8f8817_c.jpg,daffodil,2228,5171,17474,17034,14919,2809,1348,729,299,1345,1345,338,127,26,180,164
7003623485_e6d653ca8f_c.jpg,daffodil,3710,20907,33275,2444,298,296,136,84,183,277,817,853,616,417,630,593
7005572575_8c905c1daf_c.jpg,daffodil,1157,5735,8300,35797,12077,2391,69,7,1,2,0,0,0,0,0,0
7007036315_e05dcf0838_c.jpg,daffodil,827,1376,23858,2406,2847,6007,5100,4751,3638,1835,1370,1678,1237,1229,5458,1919
7010844571_3a31a7bd90_c.jpg,daffodil,1722,2394,11023,16831,14897,8956,3603,1256,4003,812,29,3,2,0,4,1
7013580353_0e6151f396_c.jpg,daffodil,1045,4853,7173,4714,7226,14211,21813,3420,273,81,64,82,83,112,116,270
7013642645_b82ee8ecda_c.jpg,daffodil,67,4240,13824,1689,3727,7441,13740,10902,5960,3554,293,71,13,2,7,6
7014420395_704fc7c06f_c.jpg,daffodil,183,4972,32846,14204,1697,218,160,209,484,8481,1588,308,52,36,49,49
7014701527_075be24c95_c.jpg,daffodil,3715,4070,33727,13191,926,205,218,348,864,7437,513,127,56,21,76,42
7015260047_0d3dee4592_c.jpg,daffodil,16993,15457,27453,1968,238,48,25,19,18,49,76,172,244,186,1111,1479
7015364549_a5dcb18a0f_c.jpg,daffodil,209,5860,23774,9345,11951,8841,4470,829,193,25,7,5,5,2,7,13
7015385527_069b4cf183_c.jpg,daffodil,1111,26659,18797,5655,1622,643,640,1397,4577,4161,164,37,16,3,34,20
7022120243_26d5dca9a1_c.jpg,daffodil,191,29804,32573,1041,363,198,176,385,489,209,44,4,4,2,16,37
7022328781_ecb36aaf7c_c.jpg,daffodil,5713,2127,34133,4869,7758,4154,1859,986,648,445,1204,531,585,77,315,132
7027691263_ea9b877c9a_c.jpg,daffodil,162,5426,25678,11001,19066,3455,501,59,17,24,33,7,23,18,39,27
7027692747_e1b15a4309_c.jpg,daffodil,1263,5960,18594,14272,17229,4837,1850,433,189,270,226,158,52,16,78,109
7035275789_65c3137517_c.jpg,daffodil,0,1086,19126,8740,32451,4015,102,16,0,0,0,0,0,0,0,0
7041885911_0e914f2165_c.jpg,daffodil,1273,4553,27719,692,1429,2408,1545,913,1039,2328,10801,9679,474,116,413,154
7051607885_342264a9d5_c.jpg,daffodil,2775,8638,22173,10359,19681,1841,52,6,2,2,1,2,1,0,0,3
7069494051_7d5560b144_c.jpg,daffodil,6254,9288,21882,4406,10595,1970,5402,1620,521,1179,1065,690,264,64,188,148
7088893695_558d90d951_c.jpg,daffodil,2495,6119,14304,10164,11033,4812,3752,3346,2154,737,377,414,578,751,3347,1153
7090750109_24ea218ed9_c.jpg,daffodil,25835,7643,3794,1929,1158,571,770,310,1620,7778,1491,1300,4752,1212,2028,3345
7105160931_ca9daeb205_c.jpg,daffodil,371,1207,11078,2465,13995,7323,4573,2690,4857,14260,1390,726,220,110,176,95
7110326285_0f4a5ab5c9_c.jpg,daffodil,5512,7362,10257,9758,8989,3142,5670,14128,451,11,3,2,7,6,51,187
7126340195_404d41f92c_c.jpg,daffodil,33744,7184,13037,2986,922,177,412,282,1963,369,586,766,373,2350,216,169
7201653648_2b8723f401_c.jpg,daffodil,15,1746,16117,6228,1668,2690,3319,3488,5986,20722,3072,464,13,2,4,2
7222782780_9451399032_c.jpg,daffodil,1011,32930,27989,2692,183,18,53,17,29,58,94,91,96,27,118,130
7287421262_bfaeb13703_c.jpg,daffodil,49468,8271,4435,476,272,191,179,94,110,290,623,542,232,75,144,134
728790069_b9efcddd4d_c.jpg,daffodil,4539,8425,20507,26896,4844,78,13,3,24,4,11,14,32,98,23,25
7352414658_7a88b24757_c.jpg,daffodil,5,1612,32616,6093,10905,11862,2232,147,35,17,6,3,1,0,2,0
7426317592_32f6deee19_c.jpg,daffodil,5055,1047,6200,10449,2486,851,505,1274,1833,1428,545,477,566,1317,1349,30154
7526675832_a5aed78858_c.jpg,daffodil,4512,9359,12055,1782,42,32,37,71,60,19,22,76,2623,14062,15551,5233
7531693966_72a0abdc75_c.jpg,daffodil,40487,1061,14688,2768,1164,448,377,205,77,279,1674,1250,366,55,429,208
7624618340_fabe8e961c_c.jpg,daffodil,190,3142,18474,8460,21694,12245,962,153,75,11,19,29,18,15,32,17
7732072046_6e0860d963_c.jpg,daffodil,2,13362,14681,11459,11991,8577,5182,237,30,9,0,2,0,2,0,2
7858595660_ba65f2e69d_c.jpg,daffodil,47501,2108,10048,1040,596,431,459,259,157,355,790,908,299,104,313,168
7990627067_33b649985f_c.jpg,daffodil,24169,17775,22735,492,9,0,0,0,0,0,0,0,0,3,52,301
8048061877_a368246cd4_c.jpg,daffodil,963,4715,25844,18821,13446,719,190,99,70,61,62,94,54,41,282,75
8291804150_103a62d87e_c.jpg,daffodil,0,14756,50780,0,0,0,0,0,0,0,0,0,0,0,0,0
8417049_b83e37d09b_c.jpg,daffodil,2824,5729,26616,4792,13592,8767,1793,284,164,188,230,82,54,38,96,287
8445874588_7444fc8386_c.jpg,daffodil,1080,9642,37345,649,77,38,87,71,358,12181,3546,338,42,16,42,24
8446615440_550d047215_c.jpg,daffodil,6095,1431,20916,979,1405,1692,1799,726,3735,9666,15303,741,281,675,60,32
8466778591_ca6a899bac_c.jpg,daffodil,0,10786,54750,0,0,0,0,0,0,0,0,0,0,0,0,0
8510764954_53ae10eede_c.jpg,daffodil,47296,16212,9,0,0,0,0,0,0,0,2,5,24,58,301,1629
8528965826_c5f124b21b_c.jpg,daffodil,0,136,13818,14196,28447,8358,547,30,1,3,0,0,0,0,0,0
8532233623_35b2cd1023_c.jpg,daffodil,687,2829,20756,9150,3400,1246,1539,1206,3660,5191,4682,5541,516,1603,1658,1872
8533741826_e960210344_c.jpg,daffodil,1318,4807,18415,7425,13069,6694,1833,1156,408,797,4512,1721,774,469,637,1501
8536025780_04ed18dd75_c.jpg,daffodil,26013,2549,3273,2929,2503,3053,2112,495,777,6020,12759,1836,314,64,473,366
8544857016_3b8a36c7b0_c.jpg,daffodil,141,7330,53030,1794,317,126,156,161,284,713,1311,48,31,34,20,40
8566919872_26d9abe5f5_c.jpg,daffodil,3133,7257,16917,11859,17727,6067,803,186,109,167,440,269,231,43,189,139
8567488570_26e8c4de80_c.jpg,daffodil,1935,35272,21201,3807,1637,499,176,92,78,102,181,123,102,30,134,167
8570159541_d824ee77fb_c.jpg,daffodil,1457,11670,18936,29720,3388,124,98,0,0,2,10,8,10,5,32,76
8575674525_3e3f2cd464_c.jpg,daffodil,4788,5392,20392,5440,6021,3207,3407,3812,2169,3323,2247,1867,871,369,1266,965
8580965919_d65b3b956c_c.jpg,daffodil,6899,4655,17913,766,342,255,533,616,2519,9655,4310,2455,1258,1178,2605,9577
8582940255_87b466c6fe_c.jpg,daffodil,1849,1715,20267,2729,12104,6719,3443,2369,2846,5096,4578,1048,305,100,221,147
8584459364_650a56b695_c.jpg,daffodil,6141,11524,4423,5927,13640,7836,4305,3199,6083,1854,176,42,36,26,77,247
8608112671_7d83676104_c.jpg,daffodil,1991,4691,10539,6456,5763,8352,12694,11078,2944,376,223,66,37,3,238,85
8610974637_dfd0839607_c.jpg,daffodil,1819,1368,20169,11951,16016,5893,1906,1093,783,1226,2482,360,171,33,205,61
8610976239_df959b5763_c.jpg,daffodil,202,784,9513,15046,23637,9260,1966,1156,956,946,1635,198,98,48,59,32
8610977413_14fe15a5e4_c.jpg,daffodil,1883,5008,16757,20855,15926,2787,886,289,97,107,157,116,106,129,223,210
8612078670_a80b07de88_c.jpg,daffodil,45,95,14042,5962,32315,10199,1878,537,149,114,110,49,19,6,6,10
8613730947_7665246dd5_c.jpg,daffodil,7966,4559,7337,6771,3698,1252,17081,5634,6026,2422,1356,319,200,80,533,302
8618090100_7f3237e918_c.jpg,daffodil,132,5294,21080,15159,9821,10777,3125,33,1,4,36,3,1,0,53,17
8620595336_809f3b3ac4_c.jpg,daffodil,11093,3103,13955,10461,6406,4565,2738,1692,908,2030,3201,2102,593,260,669,1760
8621954213_3520115557_c.jpg,daffodil,400,9208,13823,1633,1377,179,366,210,247,5206,27534,4954,155,30,149,65
8629612973_46ed3821e5_c.jpg,daffodil,12,6696,23457,14013,12311,7491,1501,53,0,0,0,0,0,0,2,0
8629622991_180b5c3669_c.jpg,daffodil,2,18155,16823,12201,8160,4804,1456,1045,1951,939,0,0,0,0,0,0
8629627767_85c97df5bd_c.jpg,daffodil,340,12386,14817,15339,13267,7119,1656,162,45,68,120,79,39,12,75,12
8636224925_fb7181e10f_c.jpg,daffodil,3463,8105,17041,20333,8335,1453,531,340,777,1127,1155,367,382,353,575,1199
8636225741_70cb8d70f8_c.jpg,daffodil,5033,5991,9846,10172,8885,3288,1606,1056,956,961,1394,2773,3721,3325,3116,3413
8636226585_096bf15ef1_c.jpg,daffodil,4960,6658,15193,10180,8047,1999,1152,793,718,944,1813,2060,2845,2235,2808,3131
8640797569_93f689cca8_c.jpg,daffodil,0,3884,16010,2089,212,85,59,70,138,2619,40018,351,0,1,0,0
8640915313_36043c825a_c.jpg,daffodil,2764,4262,11609,24763,9537,1719,1116,311,202,1991,4440,1227,508,115,232,740
8640915455_b956c4a58f_c.jpg,daffodil,17614,18538,16948,10176,1338,291,165,84,60,14,8,4,6,10,33,247
8640915845_490d1cfe99_c.jpg,daffodil,6903,22076,19106,13665,3166,419,42,10,4,2,0,1,8,13,19,102
8650098144_733b2b2e63_c.jpg,daffodil,8733,25507,14855,2637,3089,6623,3712,83,28,9,13,24,13,9,35,166
8657639781_41728e75b2_c.jpg,daffodil,1575,14607,32075,9737,4808,1282,397,69,42,88,119,48,126,60,230,273
8659489452_f3a71a2eef_c.jpg,daffodil,0,9,10849,52326,1760,257,121,137,57,20,0,0,0,0,0,0
8665389968_c530be1f7e_c.jpg,daffodil,2056,6877,1462,1864,2474,1109,1447,1813,6618,33166,5791,419,116,33,143,148
8666954749_9e8809ed8c_c.jpg,daffodil,4599,10452,9442,15135,3454,615,769,331,570,8790,7755,1730,705,212,497,480
8667951816_35e343cce8_c.jpg,daffodil,311,37715,25861,1355,76,35,25,3,10,5,4,10,16,25,28,57
8668560439_8211348f6f_c.jpg,daffodil,17127,4052,14853,6044,5948,7343,2723,1091,801,1931,994,494,397,133,1235,370
8669308778_28f17c0326_c.jpg,daffodil,968,21855,29966,402,217,186,265,395,7492,3538,2,6,19,13,48,164
8680006853_efa6a4278a_c.jpg,daffodil,1172,4089,16727,24977,11600,766,693,235,582,848,1642,1207,315,192,251,240
8680015350_0fe59e3c28_c.jpg,daffodil,5653,90,14981,913,284,1148,3361,4137,5490,9165,10337,9086,466,22,383,20
8681146711_947b66e939_c.jpg,daffodil,3691,2041,15650,7591,16264,9408,3770,2454,1427,1310,1004,358,154,60,256,98
8682454712_2e798ba9dc_c.jpg,daffodil,8962,2512,3317,850,553,103,82,84,102,324,24769,9057,3111,625,4128,6957
8685459480_243e420bb3_c.jpg,daffodil,1198,1590,20160,3610,4548,4788,7191,6530,4854,2343,1499,2444,1884,998,1072,827
8692735847_e54611ca0d_c.jpg,daffodil,1479,1578,12893,12281,13699,6442,4294,7830,4070,223,150,30,28,18,40,481
8693207186_0468106e9c_c.jpg,daffodil,826,10718,18575,31082,2975,736,185,34,18,62,116,51,36,13,41,68
8699513947_117696d090_c.jpg,daffodil,522,1612,3248,3289,12494,16519,3715,1058,1027,3233,12610,4996,616,241,208,148
8714181515_db2a268967_c.jpg,daffodil,2529,3680,10132,25539,5821,987,220,175,170,3274,4337,2813,1215,387,3058,1199
8715318295_1c896f3b2d_c.jpg,daffodil,3203,16596,22137,1177,112,86,519,111,273,11465,8483,612,154,98,370,140
8736747_5378b996ae_c.jpg,daffodil,14936,18998,21521,5747,2048,264,110,50,16,12,9,28,39,45,102,1611
8739430_39e0dd068d_c.jpg,daffodil,9259,9658,21404,12292,6003,732,277,164,111,225,587,794,662,309,2026,1033
8835569242_8f6ca61f04_c.jpg,daffodil,2854,2953,5148,6378,20289,4553,1197,673,1698,5321,11490,2099,279,128,168,308
8864552336_57422003ed_c.jpg,daffodil,118,37280,23922,2128,2079,7,2,0,0,0,0,0,0,0,0,0
8914631094_9086161c1c_c.jpg,daffodil,34996,9422,3442,1432,108,52,8,0,1,11,22,5,25,249,772,14991
8953977663_985bc9683f_c.jpg,daffodil,20,19194,22060,23580,647,19,7,4,4,0,0,0,0,0,0,1
8973448223_190b91ddf5_c.jpg,daffodil,4153,3242,13023,10925,17597,2721,872,923,1598,3715,2604,942,556,409,710,1546
9063063_741abdccc8_c.jpg,daffodil,2953,5048,24351,7431,11521,5165,3877,2259,962,518,354,250,76,44,176,551
92211667_0fae418490_c.jpg,daffodil,219,511,17043,5744,7485,11357,11536,3994,2889,1520,1077,1763,256,45,36,61
